"","gene","sgrna_id","logFC","logCPM","LR","PValue","FDR"
"PRR20E","PRR20E","PRR20E_-_57741896.23-ENST00000445351.1|PRR20E_+_57741917.23-ENST00000445351.1",-0.0380397078737361,5.75846224743526,0.0211522751750977,0.884364892049189,0.972508754513707
"negative_control.293","negative_control","non-targeting_02607|non-targeting_01402",0.0283439469083209,6.07782644565172,0.0211474250750427,0.884378056855862,0.972508754513707
"GFI1","GFI1","GFI1_-_92949309.23-P2|GFI1_-_92949257.23-P2",0.0388271039889933,5.64623934470827,0.0210079040673463,0.884757426058781,0.972649696703684
"ARAP2","ARAP2","ARAP2_-_36245906.23-P1P2|ARAP2_-_36246014.23-P1P2",0.0372827675755293,5.64727475190744,0.0209847385083179,0.884820539515843,0.972649696703684
"AHSA2","AHSA2","AHSA2_+_61404654.23-P1P2|AHSA2_+_61404634.23-P1P2",-0.0305199642320997,5.99069408668513,0.0209812661256592,0.884830002920903,0.972649696703684
"negative_control.259","negative_control","non-targeting_02401|non-targeting_02568",0.0438318640474362,5.58233765682745,0.0209634638343914,0.884878532685351,0.972649696703684
"PADI1","PADI1","PADI1_-_17531692.23-P1P2|PADI1_+_17531653.23-P1P2",0.0382604559929061,5.63929044675315,0.020855975780707,0.885171997497019,0.972869938351267
"SNCAIP","SNCAIP","SNCAIP_+_121647722.23-P1P2|SNCAIP_-_121647806.23-P1P2",-0.0324635489849685,7.42590883255892,0.0207743063275529,0.885395488629269,0.973013235479636
"HPS1","HPS1","HPS1_-_100206645.23-P1P2|HPS1_+_100206634.23-P1P2",-0.0352861890734865,5.98101249566072,0.0205417085030604,0.886034468849887,0.973280607744292
"SORCS1","SORCS1","SORCS1_-_108924484.23-P1P2|SORCS1_-_108924304.23-P1P2",-0.0349103486866375,6.61935109864924,0.0205361714973833,0.886049724687185,0.973280607744292
"ITGAE","ITGAE","ITGAE_-_3704575.23-ENST00000263087.4|ITGAE_+_3704630.23-ENST00000263087.4",0.0275756152426638,6.16762857201961,0.0204735944540673,0.886222286226873,0.973280607744292
"DHRS7C","DHRS7C","DHRS7C_-_9694670.23-P1P2|DHRS7C_-_9694810.23-P1P2",0.0280522778989772,6.19281714513062,0.0203909623353695,0.88645056417885,0.973280607744292
"NR1H2","NR1H2","NR1H2_-_50879791.23-P1P2|NR1H2_-_50879745.23-P1P2",0.0357632885716389,5.79533152705318,0.0203906170117989,0.886451519152662,0.973280607744292
"KLRG2","KLRG2","KLRG2_+_139168372.23-P1P2|KLRG2_-_139168180.23-P1P2",-0.0294164942918504,6.29190942393384,0.0203691634870324,0.886510863912916,0.973280607744292
"STRIP2","STRIP2","STRIP2_-_129074295.23-P1P2|STRIP2_-_129074316.23-P1P2",0.0366808187315285,5.93538138736129,0.0202220641418762,0.886918632058441,0.973280607744292
"KRTAP19-6","KRTAP19-6","KRTAP19-6_-_31913946.23-ENST00000334046.5|KRTAP19-6_-_31913935.23-ENST00000334046.5",0.0362285539704552,5.70976806926676,0.0201887062793276,0.887011312310705,0.973280607744292
"negative_control.360","negative_control","non-targeting_02559|non-targeting_01481",0.0420118528215472,5.62609782924042,0.0201744013235157,0.887051080601389,0.973280607744292
"ZNF385A","ZNF385A","ZNF385A_+_54778458.23-P1|ZNF385A_+_54778414.23-P1",0.040128876140571,5.55781018847472,0.0201724871633786,0.887056403126263,0.973280607744292
"HS3ST6","HS3ST6","HS3ST6_+_1968397.23-P1P2|HS3ST6_+_1968388.23-P1P2",-0.0360186248547547,6.36522799351082,0.0201722282704395,0.887057123025262,0.973280607744292
"LZTS2","LZTS2","LZTS2_-_102756895.23-P2|LZTS2_-_102756907.23-P2",0.0428184922690949,5.53209226970395,0.0201694335509046,0.887064894552295,0.973280607744292
"CPLX2.1","CPLX2","CPLX2_+_175298651.23-P1|CPLX2_-_175298623.23-P1",-0.028433498256518,6.17221741318721,0.0201597246689573,0.88709189717983,0.973280607744292
"MYLPF","MYLPF","MYLPF_-_30386181.23-P1|MYLPF_+_30386213.23-P1",0.0311680330577984,5.89741503763816,0.0201535558254804,0.88710905759485,0.973280607744292
"KCNF1","KCNF1","KCNF1_-_11052134.23-P1P2|KCNF1_+_11052093.23-P1P2",-0.0428752779460384,5.5673165913343,0.0201461559801288,0.887129645931133,0.973280607744292
"negative_control.373","negative_control","non-targeting_03216|non-targeting_03157",-0.0320059046930516,5.88125644163074,0.0201367867215723,0.887155719232919,0.973280607744292
"KTN1","KTN1","KTN1_-_56046977.23-P1|KTN1_-_56046974.23-P1",0.0502249766389464,5.46240217842223,0.020100698754618,0.887256204728417,0.973280607744292
"DNM1","DNM1","DNM1_-_130965664.23-P1P2|DNM1_+_130965698.23-P1P2",-0.0284899813972441,7.53941159004344,0.0200795092972896,0.887315248801902,0.973280607744292
"PSMB9","PSMB9","PSMB9_-_32822005.23-P1|PSMB9_-_32822033.23-P1",0.0290370183091611,6.00439054007314,0.020019157014378,0.887483593820282,0.973363093558139
"PTRHD1","PTRHD1","PTRHD1_-_25016182.23-P1P2|PTRHD1_-_25016196.23-P1P2",0.0339246749969585,5.75618778050369,0.0199644542416735,0.887636404016325,0.973428525760373
"TRIM66","TRIM66","TRIM66_+_8680384.23-P1P2|TRIM66_+_8680422.23-P1P2",-0.034962738060441,5.82257937469151,0.0198818400984919,0.887867588923203,0.973554896716412
"KRT10","KRT10","KRT10_-_38978838.23-P1|KRT10_-_38978663.23-P1",0.0314614888436323,5.88497490263466,0.0198543413188474,0.887944649302965,0.973554896716412
"IFNA2","IFNA2","IFNA2_+_21385377.23-P1P2|IFNA2_-_21385366.23-P1P2",-0.0333412333260817,5.82246993672079,0.0198235051624351,0.888031126842185,0.973554896716412
"NPY4R","NPY4R","NPY4R_-_47083480.23-P1P2|NPY4R_+_47083659.23-P1P2",0.0299967714018471,5.96186218571014,0.0197225144345055,0.888314828505365,0.973605142269722
"DNAJA1","DNAJA1","DNAJA1_-_33025322.23-P1|DNAJA1_-_33025302.23-P1",0.0284618060822815,6.18290878990343,0.0197050327843158,0.888364012843138,0.973605142269722
"EFCC1","EFCC1","EFCC1_-_128720234.23-P1P2|EFCC1_-_128720225.23-P1P2",-0.0281837487268002,6.16888701434902,0.0196755151831098,0.888447110655256,0.973605142269722
"AP1AR","AP1AR","AP1AR_-_113152975.23-P1P2|AP1AR_-_113152987.23-P1P2",-0.0285054480924173,6.01090075201644,0.0196746205178755,0.888449630304696,0.973605142269722
"VSNL1","VSNL1","VSNL1_-_17722031.23-P1P2|VSNL1_-_17721996.23-P1P2",-0.0321104554333664,5.82601038190494,0.0196156213011278,0.888615919181214,0.973685263232011
"USP25","USP25","USP25_+_17102509.23-P1P2|USP25_+_17102316.23-P1P2",0.0467926686150194,5.43547596018372,0.0193683648710383,0.889315598627084,0.974136800222282
"PITPNM1","PITPNM1","PITPNM1_+_67272797.23-P1P2|PITPNM1_-_67272759.23-P1P2",-0.030985869201477,6.37044205159304,0.019356898784622,0.889348155189727,0.974136800222282
"BRINP2","BRINP2","BRINP2_-_177140122.23-P1P2|BRINP2_-_177140135.23-P1P2",-0.0507991015610155,5.53879253403939,0.0193549404655187,0.889353716582099,0.974136800222282
"ZNF486","ZNF486","ZNF486_-_20278048.23-P1P2|ZNF486_-_20278475.23-P1P2",-0.0423119326142099,5.65731823809841,0.0193349215152239,0.889410584468999,0.974136800222282
"LYRM2","LYRM2","LYRM2_+_90348431.23-P1P2|LYRM2_+_90348217.23-P1P2",0.0303806739355678,6.38109993250764,0.0192997568072997,0.889510549652273,0.974136800222282
"SLC6A7","SLC6A7","SLC6A7_+_149569837.23-P1P2|SLC6A7_-_149569705.23-P1P2",-0.0404979446427884,5.55085780033149,0.0192314354450307,0.889705037315829,0.974136800222282
"PTPN21","PTPN21","PTPN21_-_89021300.23-P1P2|PTPN21_-_89021265.23-P1P2",-0.0319244548514454,5.8442199470462,0.0191580610088806,0.889914301905892,0.974136800222282
"RAB33B","RAB33B","RAB33B_+_140375041.23-P1P2|RAB33B_-_140375012.23-P1P2",-0.0275772603849118,6.31089075711233,0.0190715317579304,0.890161609657084,0.974136800222282
"negative_control.89","negative_control","non-targeting_03500|non-targeting_03402",-0.0330504808664234,5.7887088701103,0.0190691281623856,0.890168487484646,0.974136800222282
"HRAS.1","HRAS","HRAS_-_537254.23-P2|HRAS_-_537270.23-P2",-0.0334095267508191,5.73667312946207,0.0190609904944523,0.890191776494613,0.974136800222282
"PLXND1","PLXND1","PLXND1_-_129325486.23-P1P2|PLXND1_-_129325522.23-P1P2",-0.0313239576845718,7.21133781444581,0.0190583606753307,0.890199303798282,0.974136800222282
"CYP26B1","CYP26B1","CYP26B1_-_72374883.23-P2|CYP26B1_-_72374901.23-P2",-0.0288798009252434,6.01143054894542,0.0190309026704085,0.890277928189334,0.974136800222282
"PRODH.1","PRODH","PRODH_-_18923767.23-P1|PRODH_-_18923755.23-P1",0.0445220293758421,5.47125391723552,0.0190186879172458,0.890312922995196,0.974136800222282
"C19orf45","C19orf45","C19orf45_+_7571704.23-P1|C19orf45_+_7571818.23-P1",0.0273858472775029,6.16175477687473,0.0190116576094965,0.890333069753398,0.974136800222282
"OARD1","OARD1","OARD1_+_41040056.23-P1P2|OARD1_+_41040046.23-P1P2",0.0294601451897367,6.08207604725718,0.0189570853090189,0.890489586901403,0.974206049321573
"GLB1L","GLB1L","GLB1L_+_220110087.23-P2|GLB1L_+_220110127.23-P2",0.0279508283430573,6.2304543368615,0.0189137608003875,0.890614008134865,0.974240174291776
"SNRK","SNRK","SNRK_+_43328248.23-P1P2|SNRK_-_43328125.23-P1P2",-0.0354351145852741,5.75362922233524,0.0188553212221052,0.89078206773576,0.97432202301012
"TSPYL6","TSPYL6","TSPYL6_-_54483320.23-P1P2|TSPYL6_-_54483292.23-P1P2",-0.0280868123585558,6.07628120503831,0.0187054468503902,0.891214290835497,0.974692761824275
"PKHD1L1","PKHD1L1","PKHD1L1_-_110374742.23-P1P2|PKHD1L1_-_110374780.23-P1P2",0.0313191993977606,5.99007409271924,0.0186269547806113,0.891441358247014,0.974839074265519
"CYP2D6","CYP2D6","CYP2D6_-_42526814.23-P1P2|CYP2D6_+_42526794.23-P1P2",0.0337964778394953,5.90030348674071,0.0185942709022129,0.891536052171051,0.97484061370592
"RCOR2","RCOR2","RCOR2_-_63684048.23-P1P2|RCOR2_+_63684612.23-P1P2",-0.169424540780757,5.38103736967567,0.0184181555537748,0.892047770723358,0.975046860925563
"TMEM71","TMEM71","TMEM71_-_133772658.23-P1P2|TMEM71_+_133772737.23-P1P2",-0.0424884242890221,5.52798714065789,0.0184101792680025,0.89207100537388,0.975046860925563
"LOC100506127","LOC100506127","LOC100506127_-_76092409.23-P1P2|LOC100506127_-_76092401.23-P1P2",-0.0265772875247217,6.19798275995037,0.0184016300048384,0.892095914780343,0.975046860925563
"negative_control.146","negative_control","non-targeting_03231|non-targeting_01782",0.0350649476920444,5.68787966763833,0.0184009493171118,0.892097898307111,0.975046860925563
"SULT1A4","SULT1A4","SULT1A4_-_29472984.23-ENST00000565290.1|SULT1A4_+_29473146.23-ENST00000565290.1",-0.027133260812056,6.21200826276609,0.0182519324201849,0.892533037186276,0.975057952673708
"TRPV3","TRPV3","TRPV3_-_3461113.23-P1|TRPV3_-_3461082.23-P1",-0.0436584609329388,5.52893161354148,0.0182488988608611,0.892541914123555,0.975057952673708
"TH","TH","TH_+_2187988.23-P2|TH_-_2187967.23-P2",0.0273278243956305,6.1634842667865,0.0182361834071685,0.892579130830998,0.975057952673708
"negative_control.83","negative_control","non-targeting_02211|non-targeting_00261",0.0410885435417999,5.58817473214481,0.0182218059673005,0.89262122790387,0.975057952673708
"OR6B3","OR6B3","OR6B3_-_240985469.23-ENST00000319423.4|OR6B3_-_240985066.23-ENST00000319423.4",0.0355393192996358,5.70706906432792,0.0181595010366777,0.892803852152786,0.975057952673708
"L1CAM","L1CAM","L1CAM_-_153141246.23-P2|L1CAM_+_153141191.23-P2",0.035505062533863,5.79068538075997,0.0181411130611764,0.892857810758509,0.975057952673708
"C19orf67","C19orf67","C19orf67_+_14196412.23-P1P2|C19orf67_+_14196435.23-P1P2",0.0294050211583948,6.6468625454615,0.0180889241194535,0.893011108463075,0.975057952673708
"SLC36A4","SLC36A4","SLC36A4_+_92931045.23-P1P2|SLC36A4_+_92931087.23-P1P2",-0.0291828946967396,7.30230804011056,0.0180153645098926,0.89322756232441,0.975057952673708
"GRIN1","GRIN1","GRIN1_+_140033621.23-P1P2|GRIN1_-_140033629.23-P1P2",0.0322776420571977,6.52217728758859,0.0180075930482531,0.893250456602182,0.975057952673708
"FAM117A","FAM117A","FAM117A_+_47865885.23-P2|FAM117A_-_47865875.23-P2",0.0334727696257582,5.70435640442078,0.0179944682312509,0.893289132977876,0.975057952673708
"THUMPD2","THUMPD2","THUMPD2_+_40006352.23-P1P2|THUMPD2_+_40006369.23-P1P2",0.0289475018402333,6.44280949375521,0.0179359795346272,0.893461663024341,0.975057952673708
"SH3BGR","SH3BGR","SH3BGR_+_40817894.23-P1|SH3BGR_-_40817818.23-P1",-0.0281313948925002,5.98223046531897,0.0178978064072908,0.893574420648255,0.975057952673708
"15-Sep","15-Sep","SEP15_-_87379838.23-P1P2|SEP15_+_87380062.23-P1P2",-0.0320719250560705,5.78535869016902,0.0178681201040307,0.893662194113645,0.975057952673708
"PTGFRN","PTGFRN","PTGFRN_-_117452564.23-P1P2|PTGFRN_-_117452581.23-P1P2",-0.029816653418768,5.92140070652412,0.0178391665922248,0.893747872455405,0.975057952673708
"PILRA","PILRA","PILRA_+_99971300.23-P1P2|PILRA_+_99971147.23-P1P2",-0.0268666888241766,6.27655614358948,0.017822476689588,0.893797292859182,0.975057952673708
"FAM3B","FAM3B","FAM3B_+_42688745.23-P1P2|FAM3B_+_42688735.23-P1P2",0.0287408554827993,7.12811147575772,0.0177905166529015,0.893891995372771,0.975057952673708
"ZMYM5","ZMYM5","ZMYM5_-_20437281.23-P1P2|ZMYM5_+_20437390.23-P1P2",0.0312441227785092,5.7905223415095,0.0177847418811261,0.893909116143962,0.975057952673708
"LOC389895","LOC389895","LOC389895_-_139173841.23-P1P2|LOC389895_+_139173537.23-P1P2",-0.0330548149181992,5.76052791304063,0.0177429214722054,0.894033187841797,0.975057952673708
"DDIT4","DDIT4","DDIT4_-_74033695.23-P1P2|DDIT4_-_74033732.23-P1P2",-0.0427755286807113,5.74994019287012,0.0177381179404392,0.894047448358441,0.975057952673708
"KDM4E","KDM4E","KDM4E_-_94758542.23-ENST00000450979.2|KDM4E_-_94758695.23-ENST00000450979.2",0.04021536126682,5.58204747525932,0.0177002117761731,0.894160051543962,0.975057952673708
"GNAT1","GNAT1","GNAT1_+_50229101.23-P1|GNAT1_-_50229164.23-P1",-0.0349566026198924,5.79595973276339,0.0176943212476885,0.894177560825243,0.975057952673708
"ITM2B","ITM2B","ITM2B_-_48807807.23-P1P2|ITM2B_-_48807419.23-P1P2",0.0312675981039567,5.78116747313777,0.0175814577777409,0.894513616086108,0.975057952673708
"C17orf51","C17orf51","C17orf51_-_21454949.23-P1|C17orf51_+_21454901.23-P1",0.0394188227905521,6.41779335678657,0.0175290813283482,0.89466994179717,0.975057952673708
"ZC3H4","ZC3H4","ZC3H4_-_47615493.23-P1|ZC3H4_-_47615449.23-P1",-0.0310872953020036,5.79932242865824,0.017524558483359,0.894683452075854,0.975057952673708
"MPV17L2","MPV17L2","MPV17L2_-_18304062.23-P1P2|MPV17L2_-_18304043.23-P1P2",-0.0253800708375967,6.2533084987388,0.0175011375367333,0.894753441638365,0.975057952673708
"SPATA31E1","SPATA31E1","SPATA31E1_+_90498017.23-P1P2|SPATA31E1_-_90497776.23-P1P2",0.0263326655892932,6.16225166024367,0.0174316236507366,0.89496145326715,0.975057952673708
"DAAM2","DAAM2","DAAM2_+_39760196.23-P1P2|DAAM2_+_39760225.23-P1P2",0.0364203957731613,5.79478463248908,0.0174315635852054,0.894961633188052,0.975057952673708
"MUSK","MUSK","MUSK_+_113431483.23-P1P2|MUSK_+_113431128.23-P1P2",0.0360256903226441,5.66411120134825,0.0173862950643411,0.895097320778684,0.975057952673708
"CNGA4.1","CNGA4","CNGA4_+_6260337.23-P1|CNGA4_-_6260397.23-P1",-0.0281145468145032,6.42244126097885,0.0173798562936511,0.895116634903281,0.975057952673708
"SLK","SLK","SLK_-_105726938.23-P1P2|SLK_-_105726985.23-P1P2",0.0307729250690967,5.90996817819993,0.0173660861512985,0.8951579528719,0.975057952673708
"C11orf71","C11orf71","C11orf71_+_114271131.23-P1P2|C11orf71_+_114271196.23-P1P2",-0.0322079756973877,5.77377940950604,0.0173624989645305,0.895168719132802,0.975057952673708
"TPST1","TPST1","TPST1_-_65670358.23-P1P2|TPST1_+_65670574.23-P1P2",-0.0326016743565181,5.80977156946915,0.017282009347511,0.895410591658883,0.975057952673708
"MEST.1","MEST","MEST_-_130126246.23-P2|MEST_+_130126208.23-P2",-0.0313885667072801,5.76325664327071,0.0172743211775597,0.895433724678488,0.975057952673708
"OR51M1","OR51M1","OR51M1_+_5410819.23-ENST00000328611.3|OR51M1_+_5410636.23-ENST00000328611.3",-0.0337350285688405,5.77722435993737,0.0172496901089971,0.895507872658274,0.975057952673708
"CCDC150","CCDC150","CCDC150_-_197504485.23-P1P2|CCDC150_-_197504482.23-P1P2",-0.0287723060561916,5.89503122991783,0.0172338245844941,0.89555566185682,0.975057952673708
"SLC37A2","SLC37A2","SLC37A2_+_124933226.23-P1P2|SLC37A2_+_124933229.23-P1P2",0.0304374731827378,5.88379346718499,0.0172149251910696,0.895612618710139,0.975057952673708
"P2RX2","P2RX2","P2RX2_+_133195363.23-P1P2|P2RX2_+_133195326.23-P1P2",0.0334192267043053,5.74507788651135,0.0172017569433649,0.8956523224864,0.975057952673708
"E2F6","E2F6","E2F6_-_11606226.23-P1P2|E2F6_-_11606229.23-P1P2",0.0318457070488347,5.87053380924523,0.0171348106721609,0.895854412651948,0.975057952673708
"SYTL1","SYTL1","SYTL1_+_27668549.23-P1|SYTL1_+_27668621.23-P1",-0.0257862558034547,6.04006934711633,0.0171230768357109,0.895889874822023,0.975057952673708
"CEND1.1","CEND1","CEND1_+_790023.23-P1|CEND1_-_790076.23-P1",-0.0294860748480425,6.11590705214964,0.0171184230808876,0.895903942889744,0.975057952673708
"DLX6","DLX6","DLX6_-_96635236.23-P1P2|DLX6_-_96635203.23-P1P2",0.0408678159304575,5.49646391091373,0.0171086037273938,0.895933632686406,0.975057952673708
"TSSC4","TSSC4","TSSC4_-_2422003.23-P1P2|TSSC4_+_2421995.23-P1P2",-0.0260364188478241,6.0910338970071,0.017047128206741,0.896119707352116,0.975157732988864
"negative_control.64","negative_control","non-targeting_02596|non-targeting_01746",0.0304108069775066,5.90410318648425,0.0169963825684931,0.896273561959812,0.975157732988864
"EDNRA","EDNRA","EDNRA_+_148402317.23-P1P2|EDNRA_+_148402302.23-P1P2",-0.0307266458370881,5.84304789398077,0.0169724043428232,0.896346342286592,0.975157732988864
"ZBTB7C","ZBTB7C","ZBTB7C_-_45663457.23-P2|ZBTB7C_+_45663480.23-P2",0.0321754820543931,5.77540325696221,0.0169178860834904,0.896512014605115,0.975157732988864
"GLRA3","GLRA3","GLRA3_-_175750339.23-P1P2|GLRA3_+_175750368.23-P1P2",0.0272256679901288,6.14109757369497,0.0168839457830927,0.896615290910959,0.975157732988864
"TRIM22","TRIM22","TRIM22_+_5711094.23-P1P2|TRIM22_-_5711149.23-P1P2",-0.037368400106125,5.60579182092766,0.0168742267476318,0.896644884219605,0.975157732988864
"FAM83E","FAM83E","FAM83E_-_49116741.23-ENST00000263266.3|FAM83E_-_49116783.23-ENST00000263266.3",0.0328777398295949,5.90089754022502,0.0168631796968839,0.896678531702392,0.975157732988864
"UBE2E2","UBE2E2","UBE2E2_-_23244670.23-P1P2|UBE2E2_+_23244982.23-P1P2",-0.0295712971170232,5.8800342101451,0.0167436597189221,0.897043288681963,0.975450597226974
"UCP3","UCP3","UCP3_+_73720107.23-P1P2|UCP3_+_73719918.23-P1P2",0.0252317278008934,6.14652023300057,0.0167048315473721,0.897162071106863,0.975450597226974
"PDCL2","PDCL2","PDCL2_+_56458290.23-P1P2|PDCL2_-_56458413.23-P1P2",0.0268048861634419,6.02605897753983,0.0166833457654185,0.897227860339299,0.975450597226974
"THPO","THPO","THPO_-_184095875.23-P1P2|THPO_-_184095941.23-P1P2",0.0350788838249326,5.6920686710409,0.0166504456261691,0.897328683736383,0.975458727249058
"NAIP.1","NAIP","NAIP_+_70316714.23-ENST00000194097.4|NAIP_-_70316550.23-ENST00000194097.4",0.0312015233514157,5.77594242489299,0.0166115070001354,0.897448143189194,0.975487112162167
"PRH1","PRH1","PRH1_-_11036601.23-P1P2|PRH1_-_11036604.23-P1P2",-0.0427219194724472,5.49419765569073,0.0165237946209231,0.897717757695982,0.975678686211442
"PAPSS1","PAPSS1","PAPSS1_+_108641357.23-P1P2|PAPSS1_-_108641393.23-P1P2",-0.0304971056743442,5.85542794002392,0.0164822697514069,0.897845652519771,0.975682546626005
"PCP4L1","PCP4L1","PCP4L1_-_161228554.23-P1P2|PCP4L1_-_161228599.23-P1P2",-0.0424735836129401,5.61733700824707,0.0164620320439326,0.897908043148544,0.975682546626005
"ECE1","ECE1","ECE1_+_21671951.23-P1P2|ECE1_+_21671976.23-P1P2",0.0253426753810183,7.71028287241894,0.0163499480542839,0.898254293760974,0.975906317934838
"REEP1","REEP1","REEP1_+_86564763.23-P1P2|REEP1_+_86564736.23-P1P2",-0.0290309119039401,7.08687170003765,0.0163349383466311,0.89830075332203,0.975906317934838
"DOK2","DOK2","DOK2_+_21771167.23-P1P2|DOK2_+_21771107.23-P1P2",0.0440818219750168,5.58237449100123,0.0162423609081088,0.89858778913958,0.975988753168951
"MAGED2","MAGED2","MAGED2_-_54834203.23-P1|MAGED2_-_54834191.23-P1",-0.02750009751774,6.54475673617939,0.0162175258278481,0.898664931491616,0.975988753168951
"ZFP92","ZFP92","ZFP92_+_152683853.23-ENST00000338647.5|ZFP92_-_152683783.23-ENST00000338647.5",0.0268716497700331,6.23603757345859,0.0162152677607992,0.898671948441461,0.975988753168951
"C19orf40","C19orf40","C19orf40_+_33463208.23-P1P2|C19orf40_-_33463205.23-P1P2",-0.0348873131181526,5.65014244982721,0.0161438238286991,0.898894217584897,0.975988753168951
"IRAK1BP1","IRAK1BP1","IRAK1BP1_+_79577309.23-P1P2|IRAK1BP1_+_79577314.23-P1P2",0.0323491892764579,5.65441310035614,0.0161331325111096,0.898927522289567,0.975988753168951
"PYCR2","PYCR2","PYCR2_-_226111925.23-P1P2|PYCR2_+_226111957.23-P1P2",0.0255250179066175,6.07460701315674,0.0161300876312929,0.898937009497718,0.975988753168951
