sgRNA	Gene	Low_1	Low_2	Low_3	High_1	High_2	High_3
RNF215_-_30783334.23-P1P2|RNF215_-_30783367.23-P1P2	RNF215	661	1352	2167	357	109	1157
SSPN_-_26348522.23-P1P2|SSPN_-_26348640.23-P1P2	SSPN	1232	1943	2167	2320	1869	2556
UBAP2L_-_154193461.23-P1P2|UBAP2L_-_154193471.23-P1P2	UBAP2L	860	6648	1805	5154	462	5604
AMZ1_-_2728358.23-P1P2|AMZ1_+_2727832.23-P1P2	AMZ1	615	615	563	1086	858	949
RNMT_-_13726752.23-P1P2|RNMT_+_13726813.23-P1P2	RNMT	399	438	283	0	258	393
BUB1B_-_40453297.23-P1P2|BUB1B_-_40453273.23-P1P2	BUB1B	196	884	2	746	131	303
FAM47E_-_77172893.23-P1P2|FAM47E_+_77172894.23-P1P2	FAM47E	3515	5306	4673	6032	6719	6455
PLOD3_+_100860355.23-P1P2|PLOD3_-_100860829.23-P1P2	PLOD3	981	7406	1604	9887	1990	8742
BCL9L_+_118796587.23-P1P2|BCL9L_-_118796614.23-P1P2	BCL9L	330	350	300	195	309	282
SOWAHB_-_77819234.23-P1P2|SOWAHB_+_77819249.23-P1P2	SOWAHB	57	2251	5085	2415	3187	3079
DNAJA2_-_47007139.23-P1P2|DNAJA2_-_47007558.23-P1P2	DNAJA2	393	384	1004	732	644	811
CDH16_+_66952705.23-P1P2|CDH16_-_66952725.23-P1P2	CDH16	1243	1672	1622	2031	1458	1629
PRPF40A_+_153573726.23-P1P2|PRPF40A_+_153573902.23-P1P2	PRPF40A	90	1681	167	2089	325	2124
PAK1IP1_+_10695250.23-P1P2|PAK1IP1_-_10695248.23-P1P2	PAK1IP1	263	802	645	429	276	923
KIF20A_+_137514914.23-P1P2|KIF20A_+_137514862.23-P1P2	KIF20A	263	839	222	1113	210	937
WBSCR22_-_73097989.23-P1P2|WBSCR22_-_73097911.23-P1P2	WBSCR22	527	1544	448	1433	429	1177
non-targeting_01933|non-targeting_03701	negative_control	409	780	1260	3	543	1393
NUDT21_+_56485197.23-P1P2|NUDT21_-_56485228.23-P1P2	NUDT21	216	3	202	0	471	1
ANO8_-_17445166.23-P1P2|ANO8_-_17445502.23-P1P2	ANO8	313	2535	404	2421	362	1734
GLTSCR1L_-_42749820.23-P1P2|GLTSCR1L_+_42749848.23-P1P2	GLTSCR1L	847	510	759	857	951	1069
ZNF594_+_5095118.23-P1P2|ZNF594_-_5095102.23-P1P2	ZNF594	1099	2138	1100	2192	1316	1805
ANXA4_-_69969324.23-P1P2|ANXA4_+_69969241.23-P1P2	ANXA4	268	233	1	1	1	581
POT1_+_124569865.23-P1P2|POT1_-_124569870.23-P1P2	POT1	341	207	1	326	2	174
MRPL38_-_73900966.23-P1P2|MRPL38_+_73900952.23-P1P2	MRPL38	474	924	287	141	265	735
SDCCAG3_+_139305009.23-P1P2|SDCCAG3_-_139304671.23-P1P2	SDCCAG3	744	725	769	228	1111	1226
PCBP1_+_70314830.23-P1P2|PCBP1_+_70314626.23-P1P2	PCBP1	83	384	48	1391	438	1347
EVI2B_-_29640813.23-P1P2|EVI2B_-_29641053.23-P1P2	EVI2B	939	1000	1609	562	1492	977
OBFC1_-_105677919.23-P1P2|OBFC1_+_105677891.23-P1P2	OBFC1	322	622	441	402	205	410
KLRC1_+_10606620.23-P2|KLRC1_-_10606701.23-P2	KLRC1	1767	2833	2936	1581	1880	2579
TMEM31_-_102965913.23-P1P2|TMEM31_-_102965891.23-P1P2	TMEM31	1426	1137	1772	1651	1027	1249
APOC3_-_116700671.23-P1P2|APOC3_+_116700652.23-P1P2	APOC3	306	500	203	1	3	311
COX4I1_-_85833335.23-P1P2|COX4I1_-_85833332.23-P1P2	COX4I1	1288	1205	888	1065	1332	2330
TRIM17_-_228604165.23-P1P2|TRIM17_-_228604302.23-P1P2	TRIM17	242	390	444	298	165	409
LGR4_+_27494315.23-P1P2|LGR4_+_27494287.23-P1P2	LGR4	4584	5271	6428	5059	5309	5618
ZFAT_-_135725256.23-P1|ZFAT_-_135725268.23-P1	ZFAT	801	7263	1721	6206	1157	7584
SETD7_+_140477340.23-P1P2|SETD7_-_140477359.23-P1P2	SETD7	533	1390	417	1736	412	1619
MPPED2_-_30607906.23-P1P2|MPPED2_-_30607870.23-P1P2	MPPED2	421	2252	555	2578	191	2379
BICD2_+_95527049.23-P1P2|BICD2_+_95527074.23-P1P2	BICD2	1198	3565	636	1580	701	1891
THOC3_-_175395258.23-P1P2|THOC3_-_175395273.23-P1P2	THOC3	114	700	135	362	117	299
YY1_-_100705185.23-P1P2|YY1_+_100705824.23-P1P2	YY1	721	2430	383	1168	601	3630
MRPS30_+_44809088.23-P1P2|MRPS30_+_44809137.23-P1P2	MRPS30	304	714	274	506	131	405
PPM1J_-_113257900.23-P1P2|PPM1J_+_113257873.23-P1P2	PPM1J	327	293	298	232	143	409
ZER1_+_131534142.23-P1P2|ZER1_-_131534162.23-P1P2	ZER1	721	6447	1216	7091	250	6774
BRI3_+_97911337.23-P1P2|BRI3_+_97911238.23-P1P2	BRI3	537	8755	1276	8133	585	10518
XPO4_-_21476633.23-P1P2|XPO4_+_21476479.23-P1P2	XPO4	1398	1712	1389	2512	1238	2001
SLC25A19_-_73285445.23-P1P2|SLC25A19_-_73285401.23-P1P2	SLC25A19	934	636	1610	803	1020	756
EXOSC3_+_37785000.23-P1P2|EXOSC3_+_37785037.23-P1P2	EXOSC3	266	209	482	2	302	2
GDF3_+_7848146.23-P1P2|GDF3_-_7848136.23-P1P2	GDF3	286	328	339	490	362	373
GTF2H3_-_124118399.23-P1P2|GTF2H3_-_124118424.23-P1P2	GTF2H3	603	962	379	126	524	1386
ISCA2_-_74960525.23-P1P2|ISCA2_+_74960428.23-P1P2	ISCA2	75	448	429	0	439	846
ANKRD52_-_56652125.23-P1P2|ANKRD52_-_56651964.23-P1P2	ANKRD52	227	612	534	2	764	438
PRPF18_-_13629033.23-P1P2|PRPF18_+_13629281.23-P1P2	PRPF18	207	146	37	0	7	88
ABCB7_-_74376019.23-P1P2|ABCB7_+_74375885.23-P1P2	ABCB7	740	333	935	322	170	570
MTPAP_-_30638029.23-P1P2|MTPAP_-_30638037.23-P1P2	MTPAP	386	646	1008	793	1316	1240
PAPOLA_-_96968771.23-P1P2|PAPOLA_-_96968732.23-P1P2	PAPOLA	476	136	843	167	336	5
NDUFS5_-_39492036.23-P1|NDUFS5_-_39492056.23-P1	NDUFS5	202	260	590	478	333	262
SERPINI2_-_167191735.23-P1P2|SERPINI2_+_167191789.23-P1P2	SERPINI2	870	618	1206	1268	440	867
TCEB2_+_2827236.23-P1P2|TCEB2_+_2827251.23-P1P2	TCEB2	651	4358	554	2205	499	2498
CA10_+_50236049.23-P1P2|CA10_+_50235397.23-P1P2	CA10	2456	3217	2568	2820	2341	3435
SCHIP1_+_159557810.23-P1P2|SCHIP1_+_159557741.23-P1P2	SCHIP1	1049	1923	1451	2261	966	1906
CHST14_+_40763266.23-P1P2|CHST14_+_40763251.23-P1P2	CHST14	379	2	600	377	606	789
TRAPPC10_-_45432698.23-P1P2|TRAPPC10_+_45432705.23-P1P2	TRAPPC10	743	507	385	210	217	215
RBM33_-_155437595.23-P1P2|RBM33_-_155437622.23-P1P2	RBM33	218	1591	446	1147	490	1792
KIF18B_+_43025067.23-P1P2|KIF18B_-_43025076.23-P1P2	KIF18B	342	2450	1065	1396	126	955
ASB12_+_63450511.23-ENST00000362002.2|ASB12_-_63450451.23-ENST00000362002.2	ASB12	818	752	935	320	749	640
WDR55_-_140044470.23-P1P2|WDR55_-_140044473.23-P1P2	WDR55	100	578	1	1217	200	735
CDC7_+_91966607.23-P1P2|CDC7_+_91966603.23-P1P2	CDC7	367	666	783	595	115	1482
ADAMDEC1_+_24242054.23-P1P2|ADAMDEC1_+_24242051.23-P1P2	ADAMDEC1	892	1524	2197	1193	996	804
TSC1_+_135819943.23-P1P2|TSC1_+_135820013.23-P1P2	TSC1	297	2779	283	2531	14	2587
FBXO6_-_11724327.23-P1P2|FBXO6_+_11724308.23-P1P2	FBXO6	897	1764	2486	1043	1378	2272
ZCRB1_+_42719871.23-P1P2|ZCRB1_-_42719876.23-P1P2	ZCRB1	1383	8472	454	5181	1311	8063
MAPRE2_-_32621418.23-P1|MAPRE2_-_32621435.23-P1	MAPRE2	102	2731	2246	2123	2604	48
NUP88_+_5322944.23-P1P2|NUP88_-_5322557.23-P1P2	NUP88	59	13	0	0	0	14
TGIF2-C20orf24_+_35202904.23-ENST00000558530.1|TGIF2-C20orf24_-_35203291.23-ENST00000558530.1	TGIF2-C20orf24	406	301	398	153	286	309
GREB1_+_11679989.23-P1P2|GREB1_-_11679963.23-P1P2	GREB1	469	470	1276	867	456	920
non-targeting_03691|non-targeting_00087	negative_control	721	1255	613	1007	877	877
NPAP1_+_24920969.23-P1P2|NPAP1_-_24920949.23-P1P2	NPAP1	169	3911	812	3321	463	5144
CNDP2_-_72163563.23-P1|CNDP2_+_72163684.23-P1	CNDP2	2107	6526	3068	4939	1376	5549
ZBTB5_-_37465014.23-P1P2|ZBTB5_-_37465419.23-P1P2	ZBTB5	334	1548	795	315	239	1031
TAF1B_-_9983662.23-P1P2|TAF1B_+_9983626.23-P1P2	TAF1B	477	1240	1060	912	916	1731
CTNNA1_-_138089135.23-P1P2|CTNNA1_+_138089164.23-P1P2	CTNNA1	1121	2111	1509	1065	819	2320
SLAIN2_-_48343569.23-P1P2|SLAIN2_+_48343602.23-P1P2	SLAIN2	1588	3613	1525	3049	2052	4464
non-targeting_00426|non-targeting_01970	negative_control	2099	1351	2698	1906	1309	1353
PPP1R2_+_195269654.23-P1P2|PPP1R2_+_195270106.23-P1P2	PPP1R2	1190	790	959	1144	326	921
COMMD3_+_22605416.23-P1P2|COMMD3_-_22605349.23-P1P2	COMMD3	401	1649	156	1217	125	1823
RAD51C_+_56769980.23-P1P2|RAD51C_+_56770199.23-P1P2	RAD51C	123	1	9	129	186	130
NPHP3_+_132441161.23-P1P2|NPHP3_+_132441136.23-P1P2	NPHP3	387	1250	376	1216	269	1640
DYNC1H1_+_102430877.23-P1P2|DYNC1H1_+_102430905.23-P1P2	DYNC1H1	125	4	0	5	196	201
MED11_-_4635030.23-P1P2|MED11_-_4634925.23-P1P2	MED11	125	0	161	1	1	0
BUB1_-_111435363.23-P1P2|BUB1_-_111435372.23-P1P2	BUB1	901	767	628	863	23	1187
KRT73_-_53009326.23-P1P2|KRT73_+_53009281.23-P1P2	KRT73	1724	1255	1864	1529	894	1762
FANCB_-_14891231.23-P1P2|FANCB_-_14891130.23-P1P2	FANCB	405	514	768	150	253	414
PRKRIR_-_76092044.23-P1P2|PRKRIR_+_76092097.23-P1P2	PRKRIR	377	952	376	224	813	198
GMPPB_-_49761366.23-P1P2|GMPPB_+_49761355.23-P1P2	GMPPB	597	1146	615	600	538	940
STEAP1B_+_22539732.23-P1P2|STEAP1B_+_22539778.23-P1P2	STEAP1B	186	259	171	127	1	161
SNRNP25_-_103898.23-P1P2|SNRNP25_-_103870.23-P1P2	SNRNP25	436	1564	626	885	347	2020
CCDC148_-_159237430.23-ENST00000409187.1|CCDC148_-_159237418.23-ENST00000409187.1	CCDC148	1950	2528	2147	2241	3253	3797
C6orf201_+_4087713.23-P1|C6orf201_-_4087979.23-P1	C6orf201	333	298	401	1199	227	1453
F2RL1_-_76114914.23-P1P2|F2RL1_+_76114867.23-P1P2	F2RL1	278	1135	1351	1491	536	1184
KIN_+_7829774.23-P1P2|KIN_-_7829906.23-P1P2	KIN	263	466	275	831	99	762
IMP4_+_131100464.23-P1P2|IMP4_-_131100512.23-P1P2	IMP4	307	2	38	153	217	1
MUC5AC_-_1151636.23-P1P2|MUC5AC_+_1151776.23-P1P2	MUC5AC	1456	3739	920	4408	663	4709
REEP5_-_112257962.23-P1P2|REEP5_-_112257942.23-P1P2	REEP5	113	157	687	283	305	1
ZNF705G_-_7220078.23-ENST00000400078.2|ZNF705G_-_7220274.23-ENST00000400078.2	ZNF705G	1258	1419	1236	1982	1117	2288
LY6K_-_143781561.23-P1P2|LY6K_+_143781569.23-P1P2	LY6K	690	1123	1609	1585	692	1789
GPN3_-_110906004.23-P1P2|GPN3_+_110906029.23-P1P2	GPN3	114	1	0	0	0	0
UNC79_-_93799756.23-ENST00000256339.4|UNC79_+_93799903.23-ENST00000256339.4	UNC79	62	334	1	4	0	91
CDR2L_-_72984309.23-P1P2|CDR2L_-_72984159.23-P1P2	CDR2L	415	247	399	236	356	570
DMBX1_-_46972848.23-P1P2|DMBX1_+_46972648.23-P1P2	DMBX1	549	1606	969	988	403	1628
C2_-_31895533.23-P1|C2_-_31895544.23-P1	C2	1402	1608	763	1829	1806	2133
CGREF1_-_27341550.23-P1P2|CGREF1_+_27341916.23-P1P2	CGREF1	260	2732	5017	4973	3480	3565
GJB2_-_20767044.23-P1|GJB2_+_20767024.23-P1	GJB2	833	1014	1323	1035	766	1048
ZBTB17_-_16302540.23-P1P2|ZBTB17_-_16302519.23-P1P2	ZBTB17	80	181	635	824	244	793
RPE65_+_68915606.23-P1P2|RPE65_-_68915579.23-P1P2	RPE65	2017	3403	2633	1713	2177	2111
LLGL2_-_73522018.23-P1|LLGL2_-_73521798.23-P1	LLGL2	119	152	1	0	0	0
ZNF138_+_64254852.23-P1P2|ZNF138_+_64254835.23-P1P2	ZNF138	1330	1501	2675	1110	1703	1693
COG2_+_230778253.23-P1P2|COG2_+_230778278.23-P1P2	COG2	815	4846	1382	4070	1057	4704
GTF2H1_-_18344160.23-P1P2|GTF2H1_+_18344179.23-P1P2	GTF2H1	185	143	1	1	0	0
WDR17_+_176987036.23-P1P2|WDR17_+_176987220.23-P1P2	WDR17	736	597	373	111	480	111
METTL22_+_8715557.23-P1P2|METTL22_-_8715667.23-P1P2	METTL22	327	317	3	100	278	399
COX19_-_1015137.23-P1P2|COX19_-_1014773.23-P1P2	COX19	586	354	390	357	349	283
KLHL12_+_202896350.23-P1P2|KLHL12_+_202896316.23-P1P2	KLHL12	153	1459	110	1298	370	1174
SYNJ2_-_158403158.23-P1P2|SYNJ2_+_158402943.23-P1P2	SYNJ2	302	741	639	861	322	629
MARCH4_+_217236620.23-P1P2|MARCH4_+_217236858.23-P1P2	4-Mar	762	2669	351	1892	330	3422
DEFB136_-_11832130.23-ENST00000382209.2|DEFB136_-_11832119.23-ENST00000382209.2	DEFB136	368	2017	649	1714	289	3469
ZCCHC4_+_25314634.23-P1P2|ZCCHC4_+_25314650.23-P1P2	ZCCHC4	312	241	266	1	232	294
RPP21_-_30312986.23-P1P2|RPP21_+_30312957.23-P1P2	RPP21	721	906	1794	772	504	787
DDI2_-_15944032.23-P1P2|DDI2_+_15944202.23-P1P2	DDI2	1658	2554	2599	2597	1027	3340
RPL11_+_24018674.23-P1P2|RPL11_+_24018347.23-P1P2	RPL11	266	705	0	216	1	409
ESF1_+_13765524.23-P1|ESF1_+_13765535.23-P1	ESF1	103	2	0	0	0	334
METTL6_-_15468937.23-P1P2|METTL6_-_15468648.23-P1P2	METTL6	1028	1724	752	1538	524	2162
CENPA_-_27008953.23-P2|CENPA_-_27008942.23-P2	CENPA	317	316	444	1565	388	314
CNGA1_+_48018650.23-P1P2|CNGA1_-_48018456.23-P1P2	CNGA1	1747	4336	1979	3909	2234	4826
SRP72_-_57333845.23-P1P2|SRP72_-_57333814.23-P1P2	SRP72	42	1358	141	243	210	1057
GOLT1B_+_21654765.23-P1P2|GOLT1B_+_21654809.23-P1P2	GOLT1B	121	874	6	1080	6	1107
ACSL6_-_131347437.23-P1|ACSL6_-_131347379.23-P1	ACSL6	331	357	4	0	302	233
AP4E1_-_51200948.23-P1P2|AP4E1_-_51200945.23-P1P2	AP4E1	235	4139	4782	3591	5504	5039
SRP19_+_112197015.23-P1P2|SRP19_+_112197012.23-P1P2	SRP19	395	2174	148	754	139	1628
PEX1_-_92157440.23-P1P2|PEX1_+_92157741.23-P1P2	PEX1	258	5578	688	5689	22	3937
SYT12_+_66791110.23-P1P2|SYT12_+_66790579.23-P1P2	SYT12	134	416	249	312	1	307
NDUFAF5_+_13765753.23-P1P2|NDUFAF5_+_13766054.23-P1P2	NDUFAF5	137	0	411	1	0	81
C10orf99_-_85933552.23-P1P2|C10orf99_+_85933605.23-P1P2	C10orf99	192	2867	1899	1241	2659	2845
NAT10_-_34127188.23-P1P2|NAT10_-_34127246.23-P1P2	NAT10	129	33	219	148	3	275
ZNF703_+_37553675.23-P1P2|ZNF703_-_37553300.23-P1P2	ZNF703	186	337	196	610	99	856
USP5_+_6961501.23-P1|USP5_+_6961472.23-P1	USP5	1005	1634	669	1817	548	2524
MCU_+_74451944.23-P1P2|MCU_+_74451919.23-P1P2	MCU	156	288	1	0	256	162
DBN1_+_176900609.23-P1P2|DBN1_+_176900620.23-P1P2	DBN1	1284	1941	311	1282	888	1540
C14orf132_+_96505703.23-P1P2|C14orf132_-_96505730.23-P1P2	C14orf132	816	613	748	488	398	792
FAM162B_-_117086630.23-P1P2|FAM162B_-_117086788.23-P1P2	FAM162B	113	0	3	60	204	3
FBXO28_+_224301904.23-P1P2|FBXO28_-_224302217.23-P1P2	FBXO28	265	372	329	743	4	126
TTC36_-_118398400.23-P1P2|TTC36_-_118398230.23-P1P2	TTC36	987	1930	2286	1886	877	2656
EAF1_+_15469112.23-P1P2|EAF1_+_15469156.23-P1P2	EAF1	1386	1001	1032	763	330	1411
HIVEP1_+_12012264.23-P1P2|HIVEP1_-_12012282.23-P1P2	HIVEP1	338	513	546	262	112	521
GUF1_+_44680738.23-P1P2|GUF1_+_44680498.23-P1P2	GUF1	113	1	0	0	0	207
MRPS9_-_105654578.23-P1P2|MRPS9_-_105654556.23-P1P2	MRPS9	462	480	218	329	2	347
PHF12_+_27278322.23-P1P2|PHF12_+_27278232.23-P1P2	PHF12	557	72	339	500	388	243
MRPL18_-_160211509.23-P1P2|MRPL18_-_160211527.23-P1P2	MRPL18	122	114	251	413	205	3
SHMT2_-_57623532.23-P1P2|SHMT2_+_57623513.23-P1P2	SHMT2	333	2283	904	1265	471	2455
EPM2A_-_146056625.23-P1P2|EPM2A_+_146056336.23-P1P2	EPM2A	1336	1871	2152	1304	957	1072
EEFSEC_-_127872314.23-P1P2|EEFSEC_-_127872361.23-P1P2	EEFSEC	601	196	384	302	458	853
STX1B_-_31021964.23-P1P2|STX1B_-_31021956.23-P1P2	STX1B	1043	1480	1918	654	2223	2252
RBX1_-_41347436.23-P1P2|RBX1_+_41347427.23-P1P2	RBX1	221	145	147	307	309	290
WNT9B_+_44929062.23-P1|WNT9B_+_44929418.23-P1	WNT9B	64	1061	208	707	120	1068
MRPL30_-_99797690.23-P1|MRPL30_-_99797679.23-P1	MRPL30	608	887	293	1095	720	444
NDUFA6_-_42486727.23-P1P2|NDUFA6_-_42486713.23-P1P2	NDUFA6	378	609	1090	185	96	318
BARD1_+_215674388.23-P1P2|BARD1_+_215674399.23-P1P2	BARD1	547	833	217	567	202	434
C10orf62_+_99349518.23-P1P2|C10orf62_+_99349483.23-P1P2	C10orf62	413	1052	1231	501	300	463
C2CD3_-_73882081.23-P1P2|C2CD3_+_73882019.23-P1P2	C2CD3	721	830	1141	244	701	427
FAM185A_-_102389484.23-P1P2|FAM185A_+_102389469.23-P1P2	FAM185A	1357	1150	1586	965	1481	2068
TMEM128_-_4249933.23-P1P2|TMEM128_+_4249913.23-P1P2	TMEM128	495	589	674	501	315	503
ARHGAP32_+_129062200.23-ENST00000310343.9|ARHGAP32_-_129062212.23-ENST00000310343.9	ARHGAP32	390	758	436	820	931	471
ARHGAP4_-_153200438.23-P1|ARHGAP4_+_153200409.23-P1	ARHGAP4	697	102	295	137	251	209
TOMM40_-_45394587.23-P1P2|TOMM40_-_45394995.23-P1P2	TOMM40	2065	2361	2738	1831	2695	2436
FAM126B_+_201936321.23-P1P2|FAM126B_+_201936327.23-P1P2	FAM126B	1104	1505	1250	409	1662	1801
PSMD13_-_237015.23-P1P2|PSMD13_+_237011.23-P1P2	PSMD13	231	25	156	145	2	77
C21orf62_+_34185945.23-P1P2|C21orf62_+_34185912.23-P1P2	C21orf62	407	767	290	803	582	1218
MN1_-_28197688.23-P1P2|MN1_+_28197513.23-P1P2	MN1	269	762	575	1129	253	1554
SF1_+_64545784.23-P1P2|SF1_+_64545972.23-P1P2	SF1	398	130	117	240	1	272
ZBTB11_-_101395936.23-P1P2|ZBTB11_+_101395930.23-P1P2	ZBTB11	493	1466	465	1799	859	1704
SLC25A20_+_48936025.23-P1P2|SLC25A20_+_48936316.23-P1P2	SLC25A20	614	743	751	1	432	565
RAD9A_-_67159466.23-P1P2|RAD9A_-_67159481.23-P1P2	RAD9A	276	826	348	1649	140	849
DERL2_-_5389442.23-P1P2|DERL2_+_5389484.23-P1P2	DERL2	195	420	823	201	3	1
HOXD3_-_177001381.23-P1P2|HOXD3_+_177001331.23-P1P2	HOXD3	502	1064	1111	301	313	784
DGCR8_+_20067792.23-P1P2|DGCR8_+_20068125.23-P1P2	DGCR8	242	475	11	626	296	626
SLC30A3_+_27485858.23-P1P2|SLC30A3_-_27485877.23-P1P2	SLC30A3	312	582	391	873	89	381
ZFYVE19_+_41099640.23-P1P2|ZFYVE19_-_41099498.23-P1P2	ZFYVE19	244	1	317	210	1	0
NDUFB5_-_179322645.23-P1P2|NDUFB5_+_179322610.23-P1P2	NDUFB5	244	135	171	415	220	84
non-targeting_01532|non-targeting_02599	negative_control	974	1627	1878	1639	1187	977
RGMA_+_93615948.23-P2|RGMA_-_93616367.23-P2	RGMA	508	1685	905	1175	813	2293
ZFHX2_+_24025076.23-P2|ZFHX2_-_24025118.23-P2	ZFHX2	771	2970	1487	2271	1881	3611
FCF1_+_75179898.23-P1P2|FCF1_-_75179892.23-P1P2	FCF1	310	109	163	299	144	131
CCDC121_-_27851840.23-P1P2|CCDC121_-_27851888.23-P1P2	CCDC121	104	4	6	306	400	83
GLMN_+_92764515.23-P1P2|GLMN_-_92764279.23-P1P2	GLMN	448	588	829	6	618	109
STT3B_+_31574870.23-P1P2|STT3B_-_31574493.23-P1P2	STT3B	76	2489	305	2345	329	1534
POP5_+_121019173.23-P1P2|POP5_-_121019190.23-P1P2	POP5	396	280	427	810	501	1217
UQCRFS1_+_29704050.23-P1P2|UQCRFS1_-_29703611.23-P1P2	UQCRFS1	2	124	0	417	4	160
MAGOHB_+_10765970.23-P1P2|MAGOHB_+_10766121.23-P1P2	MAGOHB	533	1444	237	429	346	1448
RPL37A_-_217363600.23-P1P2|RPL37A_-_217363610.23-P1P2	RPL37A	273	916	7	1776	129	973
HDC_+_50557907.23-P1P2|HDC_-_50557927.23-P1P2	HDC	2436	1876	2376	2448	1614	2668
MESP1_+_90294029.23-P1P2|MESP1_-_90294072.23-P1P2	MESP1	110	1189	272	504	174	1440
WNK3_+_54384185.23-P1P2|WNK3_+_54384244.23-P1P2	WNK3	452	2512	688	2037	250	3034
SERPINA1_+_94854859.23-P1|SERPINA1_-_94854886.23-P1	SERPINA1	278	718	1446	604	2001	733
ATL2_+_38604354.23-P1P2|ATL2_+_38604046.23-P1P2	ATL2	513	1436	933	454	318	532
UBE2T_-_202310883.23-P1P2|UBE2T_-_202311067.23-P1P2	UBE2T	528	574	366	377	764	762
PBRM1_+_52719898.23-P1P2|PBRM1_+_52719862.23-P1P2	PBRM1	405	2272	1346	2547	551	2427
KRT17_+_39780834.23-P1P2|KRT17_-_39780860.23-P1P2	KRT17	677	856	791	393	720	498
MRPS21_-_150266323.23-P1P2|MRPS21_-_150266318.23-P1P2	MRPS21	113	78	260	100	2	56
CAPRIN1_-_34073288.23-P1P2|CAPRIN1_+_34073257.23-P1P2	CAPRIN1	423	548	348	958	127	384
PPP1R13L_+_45908182.23-P1|PPP1R13L_-_45908257.23-P1	PPP1R13L	158	719	1	0	1	508
FAM58A_+_152864198.23-P1P2|FAM58A_-_152864602.23-P1P2	FAM58A	80	1	0	0	4	0
MPHOSPH10_-_71357812.23-P1P2|MPHOSPH10_-_71357866.23-P1P2	MPHOSPH10	484	162	3	270	0	280
LAMA4_+_112575717.23-P1P2|LAMA4_+_112575722.23-P1P2	LAMA4	57	322	79	1	311	0
SIN3A_-_75743971.23-P1|SIN3A_-_75743934.23-P1	SIN3A	515	208	161	141	257	83
MCM3_-_52149354.23-P1P2|MCM3_-_52149307.23-P1P2	MCM3	422	1731	355	2629	135	2170
PRELP_+_203444952.23-P1P2|PRELP_-_203444959.23-P1P2	PRELP	1116	854	1482	1704	1054	1325
SATL1_-_84364309.23-P1P2|SATL1_-_84364043.23-P1P2	SATL1	425	1116	337	10	951	532
GARS_+_30634632.23-P1P2|GARS_+_30634882.23-P1P2	GARS	596	104	1356	137	408	278
DLC1_-_12990789.23-P1P2|DLC1_-_12990756.23-P1P2	DLC1	1391	919	1100	1124	1071	1106
CASP12_+_104769133.23-P1P2|CASP12_-_104769164.23-P1P2	CASP12	1186	1069	1302	1103	867	749
MSMO1_-_166248880.23-P1P2|MSMO1_-_166248860.23-P1P2	MSMO1	112	228	230	752	199	102
DEFB131_-_9446608.23-P1P2|DEFB131_+_9446594.23-P1P2	DEFB131	3148	4992	3399	4116	2106	4910
SKIV2L_+_31927098.23-P1P2|SKIV2L_+_31926230.23-P1P2	SKIV2L	114	155	0	13	0	1
ATP5O_-_35288080.23-P1P2|ATP5O_+_35288072.23-P1P2	ATP5O	185	120	313	46	13	426
LOC100996758_-_47087199.23-NM_001278795|LOC100996758_+_47086778.23-NM_001278795	LOC100996758	443	1094	6	510	137	1241
PELI3_+_66234367.23-P1P2|PELI3_-_66234397.23-P1P2	PELI3	1200	2783	1981	2520	1823	3568
"KCNK9_+_140715341.23-ENST00000303015.1,ENST00000520439.1|KCNK9_-_140715164.23-ENST00000303015.1,ENST00000520439.1"	KCNK9	204	532	490	164	3	623
NDUFB4_+_120315227.23-P1P2|NDUFB4_+_120315370.23-P1P2	NDUFB4	336	19	2	5	543	287
HSPB11_+_54411338.23-P1P2|HSPB11_+_54411305.23-P1P2	HSPB11	193	141	282	203	240	660
OPN1LW_+_153409702.23-P1P2|OPN1LW_-_153409722.23-P1P2	OPN1LW	509	484	579	474	430	955
AP1M1_+_16308778.23-P1P2|AP1M1_-_16308748.23-P1P2	AP1M1	150	4678	1506	5574	251	5240
MCM3AP_+_47706142.23-P1P2|MCM3AP_-_47706135.23-P1P2	MCM3AP	1948	807	2270	2405	824	1441
HLX_+_221053023.23-P1P2|HLX_-_221052811.23-P1P2	HLX	591	1977	1042	1491	348	1779
CHCHD4_+_14166228.23-P1P2|CHCHD4_-_14166123.23-P1P2	CHCHD4	162	573	4	215	161	597
TMEM212_-_171561191.23-P1P2|TMEM212_+_171561199.23-P1P2	TMEM212	1221	2650	3215	948	1969	2231
GPAT2_-_96700672.23-ENST00000359548.4|GPAT2_+_96700645.23-ENST00000359548.4	GPAT2	1313	2214	2243	740	1137	1970
TTR_+_29171894.23-P1|TTR_+_29172095.23-P1	TTR	141	1603	1820	2356	1200	2932
CRELD2_+_50312490.23-P1P2|CRELD2_-_50312381.23-P1P2	CRELD2	1256	2253	1213	1546	1167	2164
COX7C_+_85913816.23-P1P2|COX7C_+_85914019.23-P1P2	COX7C	66	935	167	603	2	328
SMIM7_+_16770875.23-P1P2|SMIM7_-_16770956.23-P1P2	SMIM7	222	84	252	471	371	277
ATP5I_-_668029.23-P1P2|ATP5I_+_668023.23-P1P2	ATP5I	218	1152	567	128	107	873
HDAC7_-_48213211.23-P1P2|HDAC7_+_48213344.23-P1P2	HDAC7	201	470	217	1	99	4
LIN9_-_226496818.23-P1P2|LIN9_-_226497088.23-P1P2	LIN9	89	0	0	0	127	0
