sgRNA	Gene	Low_1	Low_2	Low_3	High_1	High_2	High_3
PIK3R2_-_18266386.23-P2|PIK3R2_-_18266377.23-P2	PIK3R2	4835.493064820286	6248.018714834983	5574.881248240595	4759.248995555502	5260.581549649922	6429.270726174443
MYOM3_+_24434877.23-P2|MYOM3_-_24434886.23-P2	MYOM3	7331.532083245253	3638.876025170815	6627.994093789834	3346.923409422874	6297.864180506516	4374.902049958487
NLRP7_+_55458789.23-P1|NLRP7_-_55458898.23-P1	NLRP7	2686.177913032395	1242.7457812976284	1647.8306220668253	1532.2291460981742	1415.6489376560987	2043.7989589856581
non-targeting_00166|non-targeting_02207	negative_control	4780.501913928922	3818.637747716375	4872.5402816025335	4573.629061378071	3732.06766252238	4884.170243781899
BCAN_+_156611934.23-P1P2|BCAN_-_156612006.23-P1P2	BCAN	7452.699025887241	4244.662639298338	6565.81180616467	7017.8170145218855	5330.450327894148	6834.763514464027
SFMBT1_-_53080048.23-P1P2|SFMBT1_-_53079997.23-P1P2	SFMBT1	5062.9140956252495	10599.707119579522	7363.020621871891	7699.192052403015	6011.939641845527	7855.221668879998
PBDC1_-_75392891.23-P1P2|PBDC1_-_75392965.23-P1P2	PBDC1	4671.451665551132	4549.114574014228	5262.3753924833645	5652.761101067982	3543.9594134033086	5263.719180688028
VWA8_-_42535213.23-P1P2|VWA8_-_42535200.23-P1P2	VWA8	6001.4918743981925	6290.62120399318	4865.365402261168	6252.27890089571	5893.700170970683	6733.870759083918
OR5M1_-_56380537.23-ENST00000526538.1|OR5M1_+_56380522.23-ENST00000526538.1	OR5M1	2176.344700531104	2146.7498195325256	1698.0547774563804	1630.2272479930912	2053.067176099581	2107.2172623674414
MYL9_-_35169976.23-P1P2|MYL9_-_35169913.23-P1P2	MYL9	4144.841491760951	3935.0152790753505	3382.5570050457377	4351.115724134318	5007.979043690026	4169.273005659977
HBA2_-_222868.23-P2|HBA2_-_222872.23-P2	HBA2	27502.09981951661	28387.804970778605	27031.756523000444	32911.221372850625	26666.225395119585	30597.409614941378
FOXD4_+_118156.23-ENST00000382500.2|FOXD4_-_118168.23-ENST00000382500.2	FOXD4	5314.568514958611	3565.100982970036	4966.610921855986	3659.364416640786	3268.7839175491235	3750.327849986377
non-targeting_02811|non-targeting_00414	negative_control	3742.1944208275727	4706.016424328562	3032.582334950268	3741.2216546941872	4241.572291564894	3930.9739262860026
LRRC48_+_17876262.23-P1P2|LRRC48_-_17876217.23-P1P2	LRRC48	5821.605567245086	2669.4096255464947	5725.55371440926	4080.179795366018	4710.230557941552	4134.681203815368
ZNF490_+_12721531.23-P1P2|ZNF490_+_12721537.23-P1P2	ZNF490	3811.1663727930127	4868.113700149991	4866.959819892583	4137.8257376571455	4483.425754717986	4352.80173211332
CCR10_+_40833835.23-P1P2|CCR10_+_40833622.23-P1P2	CCR10	5946.500723506828	5508.190122624354	6914.192058628726	7281.83543021525	7310.4240129074615	5804.696526202332
GLRB_+_157997351.23-P1P2|GLRB_+_157997405.23-P1P2	GLRB	12908.939658396484	17875.380999718313	12092.860525462833	14808.089655744881	13408.355997207422	17113.33307923581
XPO5_+_43543679.23-P1P2|XPO5_-_43543686.23-P1P2	XPO5	4277.193075262199	3686.6739398361083	3409.6621047797835	3259.3015771403598	4041.640095358338	3813.7461533681603
HNRNPA1_-_54674507.23-P1P2|HNRNPA1_+_54674930.23-P1P2	HNRNPA1	4802.871195647443	3403.0037071486063	2166.8135610922263	5554.762999173065	3125.8216482186294	4405.650318264806
ARSI_-_149682457.23-P1P2|ARSI_+_149682294.23-P1P2	ARSI	8128.437744467562	6293.738459297438	7076.822657032999	6411.381701619222	8134.875596189336	6528.241714785408
FAM21C_+_46222716.23-P1P2|FAM21C_-_46222731.23-P1P2	FAM21C	11419.518317304963	5842.775525281409	11565.90549828036	7617.334814349613	11234.899541671635	6490.767262787081
ATPAF1_-_47133754.23-P1P2|ATPAF1_-_47133776.23-P1P2	ATPAF1	3651.7852405485505	4215.568256458594	2537.5156603960836	4575.934899069716	3555.783360490793	4732.350669019448
HOPX_-_57547423.23-P1|HOPX_-_57547452.23-P1	HOPX	1562.1215066767154	1932.6982886401245	1576.0818286531755	528.0368313867297	1655.3525922478298	932.0568830353025
ZNF23_+_71496114.23-P1|ZNF23_+_71496111.23-P1	ZNF23	3345.139670323825	3674.204918619075	4536.118161374086	4446.80798833759	3748.191226732586	4257.6742770406445
RNF39_+_30043507.23-P1P2|RNF39_+_30043497.23-P1P2	RNF39	3142.884081452198	4823.433040788956	2305.5278950252828	6214.232578983566	2833.447683873558	5118.625789617584
ANXA9_-_150954803.23-P1P2|ANXA9_+_150954830.23-P1P2	ANXA9	4581.974538677048	5876.02624852683	4988.932768695788	5643.5377503014015	3808.3858664506893	6508.063163709386
SLC25A39_-_42402136.23-P1|SLC25A39_+_42402139.23-P1	SLC25A39	10944.171080786391	9398.52474233867	13263.96027573674	11121.055186804355	10026.707130186855	8928.528409447454
PDE1B_-_54943445.23-P1|PDE1B_-_54943464.23-P1	PDE1B	5747.9733482549545	5434.415080423576	4871.743072786826	4966.774387803562	5982.917226267156	5116.704022848439
TPM3_+_154155664.23-P1P2|TPM3_+_154155457.23-P1P2	TPM3	5176.624611027731	6787.303882471663	6120.969287000042	4166.64870880271	7061.046219789607	6188.08899664675
CYBB_-_37639300.23-P1P2|CYBB_-_37639341.23-P1P2	CYBB	4443.09858134123	2920.868220089995	2144.491714252424	4236.9767583978855	3356.9260685649174	3464.9454847683514
CHST5_-_75569003.23-P1P2|CHST5_+_75568970.23-P1P2	CHST5	1697.2692503927797	1785.1482042385667	1573.6902022060538	2098.3122993970483	1301.7090839039754	2047.642492523948
EHBP1L1_+_65343635.23-P1P2|EHBP1L1_-_65343572.23-P1P2	EHBP1L1	13110.263193863173	11982.729389568773	15985.631172561192	13110.993114694083	15472.172216113808	13063.209613262821
HOXD13_-_176957650.23-P1P2|HOXD13_-_176957538.23-P1P2	HOXD13	3694.659697175716	3381.1829200187985	5000.093692115689	3919.924075796683	5063.874066285407	4148.1335711993825
AKAP17A_+_1710540.23-P1P2|AKAP17A_-_1710549.23-P1P2	AKAP17A	12214.559871717394	7571.8131340433265	11910.299706665879	10747.509480757848	13826.493762392101	6663.726272010126
MMP13_-_102826411.23-P1P2|MMP13_-_102826407.23-P1P2	MMP13	4667.723451931379	4358.962000454474	4068.156586553948	5754.217959500366	4862.86696579817	6756.931960313656
CLIC2_-_154563883.23-P1P2|CLIC2_-_154563867.23-P1P2	CLIC2	5748.905401659893	6134.758438780266	4823.910543844393	7057.016255279852	6306.463414751959	6553.224682784292
GAL_-_68452021.23-P1P2|GAL_-_68452035.23-P1P2	GAL	19403.487784007077	20081.358670031746	19065.248827638185	19816.369121998057	18457.181403563303	20435.106939702862
OR2M4_+_248402307.23-ENST00000306687.1|OR2M4_+_248402258.23-ENST00000306687.1	OR2M4	3359.120471397901	5505.0728673200965	4286.591802057726	4085.944389595131	4177.07803472407	4703.524167482274
SCRT2_+_657265.23-P1P2|SCRT2_+_657239.23-P1P2	SCRT2	5013.515265163515	6087.999609216392	4234.773229036757	2783.146093815645	4804.822134641428	3840.6508881361897
UBE3A_-_25684172.23-P1P2|UBE3A_-_25684167.23-P1P2	UBE3A	7514.214550613174	7381.660560483572	6070.745131610486	7485.902065925842	5776.535604376518	8592.219224847087
SLC35A2_-_48768917.23-P1P2|SLC35A2_+_48768761.23-P1P2	SLC35A2	5322.9569956030555	3943.3279598867057	5736.714637829161	4055.9684996037445	3341.8774086353915	4626.653496716476
CHRNB3_+_42552570.23-P1P2|CHRNB3_-_42552534.23-P1P2	CHRNB3	5089.943644368462	4753.814338993855	3509.313206743186	4939.104335503821	4694.106993731346	3074.8268306319255
YTHDF2_+_29063507.23-P1P2|YTHDF2_+_29063483.23-P1P2	YTHDF2	4069.3451659609423	7050.192413130777	4568.803722818082	6108.16404516789	3028.005358676712	2697.1996604949422
NEURL_+_105253754.23-ENST00000369780.4|NEURL_+_105253817.23-ENST00000369780.4	NEURL	1810.9797657952613	2470.944371175385	2689.782544196163	1305.104133471131	2699.084648788507	1556.6310830074124
OR1A1_+_3118933.23-ENST00000304094.1|OR1A1_+_3118952.23-ENST00000304094.1	OR1A1	3206.2637129880077	4340.258468628925	2651.5165210422165	3213.1848233074575	4260.920568617141	3972.291911822619
TBC1D4_-_76056296.23-P1P2|TBC1D4_-_76056245.23-P1P2	TBC1D4	14784.231109132494	18306.601316807373	12875.719582487323	18870.97566842356	15280.839254152694	19183.075889604926
DNAL4_+_39178731.23-P2|DNAL4_+_39178653.23-P2	DNAL4	5006.990891328946	4216.607341560014	7349.468072004868	6223.4559297501455	6123.72968703629	6791.523762158266
C16orf80_+_58163199.23-P1P2|C16orf80_+_58163240.23-P1P2	C16orf80	929.2572447235592	4867.074615048572	1490.7804853725029	5019.8086547114	284.8496343803084	5895.019564352145
NTN1_-_8924866.23-P1P2|NTN1_+_8924820.23-P1P2	NTN1	10617.020335653022	5103.9860181722	9139.999072083287	5259.615774642491	9789.153284156484	5043.676885620931
HIST1H4I_-_27107114.23-ENST00000354348.2|HIST1H4I_+_27107077.23-ENST00000354348.2	HIST1H4I	3769.223969570786	5470.783058973256	5321.368844845699	6836.808755727745	4460.852764823698	4531.5260416438
MFSD8_-_128886840.23-P1P2|MFSD8_-_128886886.23-P1P2	MFSD8	6888.8067158995245	6100.4686304334255	6270.0473355372915	6293.783979345321	3322.529131583144	7050.962275992834
PRCP_-_82611451.23-P1|PRCP_-_82611391.23-P1	PRCP	7819.92806743296	7481.412730219837	6423.908636968785	4748.8727259431	6016.2392589682495	7229.686585523315
CBS_-_44495867.23-P1P2|CBS_-_44495934.23-P1P2	CBS	4484.108931158518	5266.08329399363	4190.129535357152	4340.739454521915	4576.942427137182	4101.050285355331
TSPAN5_-_99579743.23-P1P2|TSPAN5_-_99579534.23-P1P2	TSPAN5	18750.118347145275	21741.81666209998	17954.736947358026	20453.933243737927	18242.200547427223	23471.49843495189
"PTPRD_+_8733896.23-ENST00000356435.5,ENST00000540109.1|PTPRD_-_8733960.23-ENST00000356435.5,ENST00000540109.1"	PTPRD	2773.7909330966017	3915.272662148381	5101.339211710506	4604.7578702152805	3192.4657136208148	3978.057212130054
ABCC11_-_48278125.23-P1|ABCC11_+_48278130.23-P1	ABCC11	1074.6575758939455	1164.8143986911718	1476.4307266897729	3158.9976375537976	447.16018076305016	1617.1667362354785
PNP_-_20937699.23-P1P2|PNP_-_20937615.23-P1P2	PNP	5349.05449094133	6310.363820920148	4480.313544274581	5730.006663738092	4599.51541703147	6613.760336012358
ITGB6_-_161056776.23-P1P2|ITGB6_+_161056568.23-P1P2	ITGB6	4359.213774896776	2426.26371181435	2431.4868879070236	3028.717807975849	3234.3869805673507	3310.2432598521827
CEP104_+_3773724.23-P1P2|CEP104_+_3773746.23-P1P2	CEP104	4724.578709632619	5785.625844703341	5740.700681907697	6268.419764737226	5092.896481863778	7170.111815679822
non-targeting_03215|non-targeting_02798	negative_control	3138.223814427506	4719.524530647013	3100.3450842853817	4000.628395004262	2516.3509210728375	4097.206751817041
MANSC1_-_12503126.23-P1P2|MANSC1_-_12503149.23-P1P2	MANSC1	4439.370367721477	3301.173367209503	6214.242718437786	3123.2571533332984	4714.530175064274	3180.5240029348984
USP38_+_144106157.23-P1P2|USP38_+_144106133.23-P1P2	USP38	7243.919063181045	8289.820939124147	9123.257686953435	8740.27777018078	9472.056521355764	8068.5377802550875
ATP13A2_-_17338380.23-P1P2|ATP13A2_+_17338415.23-P1P2	ATP13A2	4639.761849783227	5781.469504297663	5318.18000958287	8176.500454573552	6028.063206055734	6411.013941867565
KAAG1_+_24357970.23-P1P2|KAAG1_+_24357727.23-P1P2	KAAG1	5843.042795558668	5352.327357411442	7077.6198658487065	4157.425358036129	7325.472672836987	5734.552039128542
IQUB_+_123174606.23-P1P2|IQUB_+_123174615.23-P1P2	IQUB	3479.3553606349515	3807.2078116007615	3724.5595869841354	4019.0750965374227	5186.413154282974	2742.361179569849
BRINP1_+_122131680.23-P1P2|BRINP1_-_122131719.23-P1P2	BRINP1	6794.669322000748	5044.758167391293	4898.050963705165	5657.372776451272	4987.555862357098	4485.403639184322
RENBP_+_153210051.23-P1P2|RENBP_+_153210072.23-P1P2	RENBP	5270.762004926507	6487.00828816145	5158.738246441426	4183.942491490048	6914.859237617071	5525.079461291742
STAU2_+_74658690.23-P1P2|STAU2_-_74658866.23-P1P2	STAU2	8966.353755507162	6904.720498932058	7600.588848952643	9248.714981188527	9277.49884655261	10521.67306106862
NAA40_-_63706762.23-P1P2|NAA40_+_63706708.23-P1P2	NAA40	3986.392412921427	3090.2390916213603	1891.776519673235	4378.78577643406	2495.9277397399096	4128.915903507933
PIK3CB_+_138553747.23-P1P2|PIK3CB_+_138553708.23-P1P2	PIK3CB	19653.27809653056	17098.145343856584	14584.138074547896	17186.56123467681	16530.95293258401	20260.226163710675
non-targeting_01919|non-targeting_03067	negative_control	5511.231783400607	4083.6044485783277	4084.1007628680923	3367.67594864768	4969.282489585531	5232.010028997136
NEDD4L_+_55711635.23-ENST00000400345.3|NEDD4L_-_55711493.23-ENST00000400345.3	NEDD4L	5461.832952938873	4791.221402644954	5562.125907189279	6772.245300361681	3713.7942897508133	6248.624649874817
CYFIP2_+_156693145.23-P1P2|CYFIP2_+_156693181.23-P1P2	CYFIP2	2550.098115911392	1988.8088841167732	1089.7844510717707	1757.0483210335722	1878.932682629355	2118.7478629823113
PRKAG3_+_219696451.23-P1P2|PRKAG3_-_219696486.23-P1P2	PRKAG3	2449.436348178048	3122.4507297653627	1302.6392048655987	2475.3167619810233	2736.7062986123215	2204.2664842092618
RABAC1_-_42463460.23-P1P2|RABAC1_+_42463440.23-P1P2	RABAC1	3317.178068175674	4191.669299125948	5320.571636029991	4744.2610505598095	4939.185169726479	4822.673707169261
MYBPC1_+_101988754.23-P1P2|MYBPC1_-_101988814.23-P1P2	MYBPC1	6553.26749012171	7030.449796203808	6844.0376828464905	6607.377905409056	9369.940614691126	4806.338689631529
LRRC63_-_46786137.23-P1P2|LRRC63_-_46786127.23-P1P2	LRRC63	1917.2338539582358	2635.1198171996534	2293.5697627896743	2496.069301205829	2818.3990239440323	2610.7201558834195
WTIP_+_34972681.23-P1P2|WTIP_-_34973042.23-P1P2	WTIP	13041.291241897734	9936.77082487393	12528.933747654683	11634.10407319539	13047.188158898804	10238.21246261974
TRAF3IP3_-_209929509.23-P1|TRAF3IP3_+_209929530.23-P1	TRAF3IP3	3761.7675423312785	3016.4640494205814	3619.3280233107826	3627.0826889577547	3166.668010884485	3789.7240687538483
non-targeting_02602|non-targeting_02903	negative_control	4781.43396733386	5364.7963786284745	4932.330942780575	4401.844153350511	4301.766931282997	5829.679494201217
SPATS1_+_44310433.23-P1P2|SPATS1_+_44310425.23-P1P2	SPATS1	5685.5257701240835	4875.387295859927	6048.423284770684	5930.6145429112175	3521.38642350902	5656.720484978171
DNAJC5_+_62526524.23-P1P2|DNAJC5_+_62526709.23-P1P2	DNAJC5	14219.406745739838	14206.371506606334	15878.805191256424	17988.992751369307	14164.01370652575	17001.870606625405
CHST6_-_75529308.23-P1P2|CHST6_-_75529340.23-P1P2	CHST6	6031.31758335622	2742.145582645854	4639.755307416025	4837.647477071436	6762.222829760453	4368.17586626648
USP11_-_47092435.23-P1P2|USP11_-_47092663.23-P1P2	USP11	6087.240787652522	3086.0827512156825	6317.879864479725	3766.5858693022838	7994.063135420201	3483.2022690752283
KRT14_-_39743102.23-P1P2|KRT14_-_39743098.23-P1P2	KRT14	3975.2077720621664	4205.1774054444	2998.3023558748573	3012.576944134333	4054.5389467265027	2939.3422734072064
non-targeting_01666|non-targeting_00671	negative_control	5848.635115988299	3765.6444075439845	3703.832157775748	4611.675383290216	5143.416983055757	4054.9278828958522
PKP4_-_159313529.23-P1P2|PKP4_-_159313514.23-P1P2	PKP4	6978.283842773609	9047.313978058906	5027.996000665442	11721.725905477906	6645.058263166288	9758.731653718074
ABCA2_-_139922596.23-P1P2|ABCA2_+_139922669.23-P1P2	ABCA2	9778.172271208485	6835.1017971369565	13127.637568250804	6281.101872041274	8406.826379201479	7072.101710453429
BOLA2_-_29466260.23-ENST00000330978.3|BOLA2_+_29466246.23-ENST00000330978.3	BOLA2	5024.699906022775	6131.641183476008	7493.762867647875	6600.460392334121	5543.28137546887	6988.504855995624
ANKHD1-EIF4EBP3_+_139781466.23-P1P2|ANKHD1-EIF4EBP3_-_139781454.23-P1P2	ANKHD1-EIF4EBP3	21338.430652659143	11879.859964528248	17892.554659732865	8666.490964048138	19935.174789498866	9458.936037731462
HOXA5_+_27183074.23-P1P2|HOXA5_-_27183055.23-P1P2	HOXA5	4566.129630793096	4203.0992352415615	3213.548736115807	1246.3052723341807	3695.520916979246	3088.2791980159404
UCK1_-_134406644.23-P1P2|UCK1_+_134406386.23-P1P2	UCK1	19894.679928409598	28045.945972411613	19113.08135658062	20990.040507045414	21402.419132627623	20822.342943685573
MESP2_+_90319915.23-P1P2|MESP2_-_90320124.23-P1P2	MESP2	12228.54067279147	12240.42249472079	9737.108475047995	16039.40698308337	12018.504762287654	13919.3567089169
SMARCB1_-_24134004.23-P2|SMARCB1_+_24133953.23-P2	SMARCB1	2339.4540463953194	2957.2361986396745	3490.97740398192	2215.9100216709485	3212.8888949537427	4429.672402879118
PIH1D3_-_106449905.23-P1P2|PIH1D3_-_106449925.23-P1P2	PIH1D3	3003.076070711442	3109.9817085483296	4030.6877722157083	4706.214728647665	4263.070377178502	4310.522863192131
NAP1L5_+_89618918.23-P1P2|NAP1L5_-_89618935.23-P1P2	NAP1L5	6825.427084363715	6412.1941608592515	7756.841776831258	8920.1331101291	6585.938527728866	6212.111081261062
DZIP1L_-_137834403.23-P1P2|DZIP1L_-_137834411.23-P1P2	DZIP1L	1915.3697471483592	2740.067412443015	2787.839228528151	2602.137835021504	2025.1196648018906	2290.7459888207845
SCXA_+_145490600.23-ENST00000340695.2|SCXA_+_145490588.23-ENST00000340695.2	SCXA	3215.5842470373914	8787.54270270405	4429.292180069318	6463.263049681237	4553.2945329622125	7532.364851663646
ASF1A_-_119215324.23-P1P2|ASF1A_-_119215607.23-P1P2	ASF1A	4447.758848365922	6461.031160625965	5284.697239323166	6629.283363479685	3552.558647648752	5992.068786193965
SUFU_+_104263799.23-P1P2|SUFU_-_104263756.23-P1P2	SUFU	19179.794966821868	7315.1591139927295	18904.212646865326	8111.936999207489	19636.351399469713	6073.743873882626
KLF7_+_208031206.23-P1P2|KLF7_+_208030196.23-P1P2	KLF7	12252.77406131987	299.2565092087935	10014.537142914107	685.9867132644196	11299.39379851246	582.2953310509209
ASTE1_+_130745613.23-P1P2|ASTE1_-_130745586.23-P1P2	ASTE1	5336.005743272193	4752.775253892435	5282.305612876045	5642.384831455579	3423.5701339671027	5302.154516070927
PDXP_-_38054814.23-P1P2|PDXP_-_38054806.23-P1P2	PDXP	9924.504655783809	8334.501598485182	7395.706183315888	6905.983886477098	8242.366024257377	8717.13406484151
FEV_+_219849581.23-P1P2|FEV_-_219849906.23-P1P2	FEV	4746.015937946202	4221.802767067111	5222.514951698004	2689.7596673040184	3853.531846239266	4464.264204723727
FAAH2_-_57313331.23-P1P2|FAAH2_-_57313568.23-P1P2	FAAH2	3476.559200420136	4392.212723699896	3223.912450720001	4295.775619534836	1848.8353627703034	3249.7076066241166
PCSK2_+_17207675.23-P1P2|PCSK2_+_17207711.23-P1P2	PCSK2	7035.139100474849	5285.825910920598	5316.585591951455	6330.6773824116435	7926.344165737336	6163.106028647866
NIPAL1_+_48018826.23-P1P2|NIPAL1_+_48018842.23-P1P2	NIPAL1	6334.234939961192	5041.640912087035	7019.423622302079	4967.927306649384	6669.781061621938	5508.74444375401
MRGPRX2_-_19082235.23-P1P2|MRGPRX2_-_19082217.23-P1P2	MRGPRX2	3562.3081136744668	3555.7492170572614	3992.4217490617616	4648.568786356537	3951.3481357811834	4479.638338876887
TACC2_-_123923171.23-ENST00000260733.3|TACC2_+_123923190.23-ENST00000260733.3	TACC2	15152.392204083151	16811.357855864826	16567.593608027462	17613.141207631157	13476.074966890288	15052.238219327848
MICALL1_-_38302353.23-P1P2|MICALL1_-_38302171.23-P1P2	MICALL1	4334.980386368379	3546.3974511444867	3739.7065544825728	3913.0065627217477	3294.5816202854535	3880.047106903661
RBMXL2_+_7110320.23-P1P2|RBMXL2_-_7110289.23-P1P2	RBMXL2	4294.902089956029	3970.3441725236107	4050.6179926083887	4820.353694384098	2854.945769487166	4335.505831191015
TROVE2_-_193028774.23-P1P2|TROVE2_-_193028785.23-P1P2	TROVE2	6435.828761099475	5707.694462096884	6159.2353101539875	6761.869030749279	6606.361709061794	4531.5260416438
MROH5_+_142517282.23-P1P2|MROH5_+_142517268.23-P1P2	MROH5	7763.07280973172	3744.862705515596	5471.244102198656	7296.823375210944	5614.225057993776	4869.756993013312
LPCAT1_-_1524041.23-P1|LPCAT1_-_1524064.23-P1	LPCAT1	9537.702492734385	9995.998675654837	7602.980475399765	7384.445207493458	8948.578136664404	84.55773784237796
SUSD1_-_114937587.23-P1P2|SUSD1_-_114937595.23-P1P2	SUSD1	6341.691367200699	6794.577478181599	7225.90070557025	6166.9629063048405	6092.557462896558	6558.989983091727
